fico,dti,delinq_2yrs,inq_last_6mths,pub_rec,revol_util,total_acc,annual_inc,emp_length,home_ownership,loan_amnt,int_rate,term,grade,purpose,state_gdp_2012,default,dti_w,annual_inc_w,loan_amnt_w,state_gdp_2012_w,log_income,log_state_gdp,fico_10,dti_5,loan_amnt_1000
697.0,30.76,4.0,2.0,0.0,61.1,33.0,33000.0,10+ years,MORTGAGE,1400.0,12.12,36,B,home_improvement,2144089.6,0,30.76,33000.0,1500.0,2144089.6,10.404293143019792,14.578225591344385,69.7,6.152,1.5
687.0,9.57,1.0,1.0,0.0,47.7,25.0,82000.0,< 1 year,RENT,18000.0,18.55,60,D,debt_consolidation,1323400.8,1,9.57,82000.0,18000.0,1323400.8,11.314486721293981,14.095715345063464,68.7,1.9140000000000001,18.0
682.0,14.37,0.0,3.0,0.0,40.5,26.0,70000.0,7 years,MORTGAGE,3600.0,13.67,36,B,other,1410447.8,0,14.37,70000.0,3600.0,1410447.8,11.156264806643742,14.159417800586231,68.2,2.8739999999999997,3.6
727.0,1.25,1.0,1.0,0.0,27.5,19.0,300000.0,< 1 year,MORTGAGE,12250.0,15.31,60,C,debt_consolidation,519569.0,0,1.25,220000.0,12250.0,519569.0,12.301387370778713,13.160754900720871,72.7,0.25,12.25
672.0,20.96,0.0,1.0,0.0,97.6,27.0,80000.0,10+ years,MORTGAGE,15000.0,19.22,36,D,small_business,768722.9,0,20.96,80000.0,15000.0,768722.9,11.289794413577894,13.552485845448977,67.2,4.192,15.0
697.0,30.07,0.0,0.0,0.0,91.4,48.0,50000.0,5 years,MORTGAGE,20500.0,17.27,36,D,debt_consolidation,268861.9,0,30.07,50000.0,20500.0,268861.9,10.819798284210286,12.501953143858227,69.7,6.014,20.5
692.0,30.9,0.0,0.0,0.0,68.2,33.0,45823.0,6 years,MORTGAGE,22750.0,19.22,60,D,credit_card,1323400.8,0,30.9,45823.0,22750.0,1323400.8,10.732563250320318,14.095715345063464,69.2,6.18,22.75
737.0,17.45,0.0,0.0,0.0,53.2,45.0,82570.0,10+ years,MORTGAGE,25000.0,13.11,60,B,credit_card,268861.9,1,17.45,82570.0,25000.0,268861.9,11.321413808274313,12.501953143858227,73.7,3.4899999999999998,25.0
677.0,12.08,1.0,0.0,0.0,59.9,39.0,170000.0,10+ years,MORTGAGE,25000.0,19.99,36,E,credit_card,720881.5,0,12.08,170000.0,25000.0,720881.5,12.04355959836804,13.488230047696899,67.7,2.416,25.0
677.0,15.72,0.0,1.0,0.0,69.4,43.0,116000.0,10+ years,MORTGAGE,22000.0,19.22,60,D,debt_consolidation,1323400.8,1,15.72,116000.0,22000.0,1323400.8,11.661354090741,14.095715345063464,67.7,3.144,22.0
687.0,26.23,0.0,0.0,0.0,65.1,36.0,50000.0,1 year,RENT,16500.0,18.55,60,D,debt_consolidation,540882.4,1,26.23,50000.0,16500.0,540882.4,10.819798284210286,13.200957158968144,68.7,5.246,16.5
687.0,11.45,0.0,0.0,0.0,71.2,22.0,90000.0,7 years,MORTGAGE,15000.0,18.55,60,D,debt_consolidation,334555.5,0,11.45,90000.0,15000.0,334555.5,11.407576060361786,12.72055806406985,68.7,2.29,15.0
747.0,17.13,0.0,5.0,0.0,86.7,37.0,75000.0,< 1 year,MORTGAGE,5500.0,13.99,60,C,debt_consolidation,1323400.8,1,17.13,75000.0,5500.0,1323400.8,11.225256725762893,14.095715345063464,74.7,3.4259999999999997,5.5
697.0,10.74,0.0,1.0,0.0,74.5,18.0,39000.0,10+ years,MORTGAGE,19000.0,18.25,60,D,credit_card,768722.9,1,10.74,39000.0,19000.0,768722.9,10.571342565808699,13.552485845448977,69.7,2.148,19.0
677.0,11.58,1.0,2.0,0.0,46.8,24.0,51000.0,10+ years,MORTGAGE,20000.0,17.99,36,D,debt_consolidation,274540.5,0,11.58,51000.0,20000.0,274540.5,10.839600519357369,12.522854070032228,67.7,2.316,20.0
677.0,16.44,0.0,0.0,0.0,56.8,20.0,90000.0,2 years,MORTGAGE,23275.0,20.5,60,E,debt_consolidation,176323.1,0,16.44,90000.0,23275.0,176323.1,11.407576060361786,12.080073386461823,67.7,3.2880000000000003,23.275
677.0,26.96,0.0,1.0,0.0,61.9,6.0,15000.0,< 1 year,RENT,7200.0,18.55,60,D,debt_consolidation,2144089.6,1,26.96,16000.0,7200.0,2144089.6,9.680406499268875,14.578225591344385,67.7,5.392,7.2
712.0,32.14,0.0,0.0,0.0,76.7,7.0,28000.0,6 years,RENT,4375.0,8.9,36,A,credit_card,2144089.6,0,31.694400000000005,28000.0,4375.0,2144089.6,10.239995502805316,14.578225591344385,71.2,6.338880000000001,4.375
687.0,16.36,0.0,1.0,0.0,89.1,31.0,80398.0,10+ years,RENT,15350.0,15.81,36,C,credit_card,174427.6,0,16.36,80398.0,15350.0,174427.6,11.294757017278762,12.069265034816452,68.7,3.272,15.35
677.0,30.9,0.0,0.0,0.0,70.8,21.0,12000.0,5 years,RENT,4000.0,12.12,36,B,debt_consolidation,768722.9,0,30.9,16000.0,4000.0,768722.9,9.680406499268875,13.552485845448977,67.7,6.18,4.0
707.0,14.41,0.0,0.0,0.0,83.1,35.0,94000.0,2 years,RENT,22100.0,12.12,36,B,credit_card,268068.2,0,14.41,94000.0,22100.0,268068.2,11.451060699493427,12.498996704730999,70.7,2.882,22.1
672.0,20.65,1.0,3.0,0.0,55.8,27.0,41000.0,5 years,RENT,14075.0,19.22,36,D,debt_consolidation,1323400.8,0,20.65,41000.0,14075.0,1323400.8,10.62135173563291,14.095715345063464,67.2,4.13,14.075
667.0,21.53,0.0,2.0,0.0,64.0,26.0,48000.0,10+ years,RENT,10000.0,17.27,36,D,credit_card,2144089.6,0,21.53,48000.0,10000.0,2144089.6,10.778977123006351,14.578225591344385,66.7,4.306,10.0
707.0,29.86,0.0,3.0,0.0,60.8,18.0,35000.0,5 years,RENT,9600.0,15.81,60,C,debt_consolidation,519569.0,0,29.86,35000.0,9600.0,519569.0,10.463131911491967,13.160754900720871,70.7,5.9719999999999995,9.6
692.0,7.36,0.0,1.0,0.0,62.6,12.0,52000.0,< 1 year,RENT,11000.0,13.99,36,C,car,720881.5,0,7.36,52000.0,11000.0,720881.5,10.859018228147887,13.488230047696899,69.2,1.472,11.0
692.0,15.95,0.0,0.0,0.0,61.2,24.0,65000.0,6 years,MORTGAGE,11000.0,12.12,36,B,debt_consolidation,233481.2,0,15.95,65000.0,11000.0,233481.2,11.082157933374816,12.36085683893104,69.2,3.19,11.0
752.0,30.18,0.0,0.0,0.0,33.7,28.0,33000.0,4 years,RENT,16000.0,10.74,60,B,debt_consolidation,768722.9,0,30.18,33000.0,16000.0,768722.9,10.404293143019792,13.552485845448977,75.2,6.036,16.0
697.0,11.87,0.0,0.0,0.0,42.2,30.0,56000.0,9 years,RENT,10000.0,12.12,36,B,debt_consolidation,51607.4,0,11.87,56000.0,10000.0,51607.4,10.933124826700707,10.851420352040014,69.7,2.3739999999999997,10.0
672.0,19.38,0.0,1.0,0.0,66.9,20.0,39000.0,9 years,RENT,19125.0,18.25,36,D,debt_consolidation,2144089.6,1,19.38,39000.0,19125.0,2144089.6,10.571342565808699,14.578225591344385,67.2,3.876,19.125
692.0,6.71,0.0,3.0,0.0,43.9,7.0,60600.0,3 years,RENT,2250.0,13.67,36,B,wedding,443566.1,0,6.71,60600.0,2250.0,443566.1,11.01206667357142,13.0026021113398,69.2,1.342,2.25
662.0,25.56,0.0,2.0,0.0,79.4,22.0,28500.0,1 year,RENT,4300.0,15.81,36,C,debt_consolidation,640663.1,0,25.56,28500.0,4300.0,640663.1,10.25769445336048,13.370259012711182,66.2,5.112,4.3
672.0,26.77,0.0,0.0,0.0,43.9,20.0,36000.0,3 years,RENT,10000.0,13.99,36,C,credit_card,2144089.6,0,26.77,36000.0,10000.0,2144089.6,10.491301994830229,14.578225591344385,67.2,5.354,10.0
702.0,28.08,0.0,0.0,0.0,75.8,27.0,40000.0,10+ years,MORTGAGE,15300.0,12.12,36,B,debt_consolidation,42041.6,0,28.08,40000.0,15300.0,43550.7,10.596659732783579,10.681681055630232,70.2,5.616,15.3
707.0,18.48,0.0,3.0,0.0,52.8,24.0,53000.0,7 years,MORTGAGE,9000.0,13.11,36,B,credit_card,268861.9,0,18.48,53000.0,9000.0,268861.9,10.87806606028079,12.501953143858227,70.7,3.696,9.0
672.0,23.06,2.0,1.0,0.0,87.7,33.0,80000.0,4 years,MORTGAGE,24000.0,22.78,60,F,debt_consolidation,173238.8,0,23.06,80000.0,24000.0,173238.8,11.289794413577894,12.06242626849783,67.2,4.612,24.0
702.0,20.9,0.0,0.0,0.0,47.5,30.0,65000.0,2 years,RENT,6800.0,8.9,36,A,debt_consolidation,2144089.6,0,20.9,65000.0,6800.0,2144089.6,11.082157933374816,14.578225591344385,70.2,4.18,6.8
692.0,25.62,0.0,1.0,0.0,55.8,24.0,80000.0,6 years,MORTGAGE,15000.0,15.31,36,C,other,127789.1,0,25.62,80000.0,15000.0,127789.1,11.289794413577894,11.758136527773347,69.2,5.1240000000000006,15.0
697.0,26.82,0.0,0.0,0.0,76.9,16.0,20000.0,7 years,RENT,9125.0,12.12,36,B,credit_card,42041.6,0,26.82,20000.0,9125.0,43550.7,9.90353755128617,10.681681055630232,69.7,5.364,9.125
707.0,10.18,0.0,0.0,0.0,46.4,18.0,35000.0,10+ years,MORTGAGE,12000.0,9.76,36,B,credit_card,296272.5,0,10.18,35000.0,12000.0,296272.5,10.463131911491967,12.59903491791456,70.7,2.036,12.0
687.0,14.7,0.0,1.0,0.0,53.6,43.0,47000.0,10+ years,MORTGAGE,22000.0,18.55,60,D,debt_consolidation,720881.5,1,14.7,47000.0,22000.0,720881.5,10.757924157061597,13.488230047696899,68.7,2.94,22.0
692.0,20.38,1.0,0.0,0.0,24.9,28.0,35000.0,7 years,RENT,10000.0,12.12,36,B,credit_card,1323400.8,0,20.38,35000.0,10000.0,1323400.8,10.463131911491967,14.095715345063464,69.2,4.076,10.0
702.0,29.22,0.0,1.0,0.0,56.7,24.0,40000.0,9 years,RENT,12000.0,13.11,36,B,debt_consolidation,296272.5,0,29.22,40000.0,12000.0,296272.5,10.596659732783579,12.59903491791456,70.2,5.843999999999999,12.0
692.0,31.75,0.0,3.0,0.0,64.1,26.0,24000.0,5 years,MORTGAGE,4200.0,13.11,36,B,debt_consolidation,87644.8,0,31.694400000000005,24000.0,4200.0,87644.8,10.085850775128717,11.381047561721246,69.2,6.338880000000001,4.2
712.0,23.58,0.0,2.0,0.0,45.5,27.0,45300.0,1 year,RENT,16000.0,16.29,60,C,debt_consolidation,540882.4,0,23.58,45300.0,16000.0,540882.4,10.721084386282662,13.200957158968144,71.2,4.715999999999999,16.0
672.0,13.2,0.0,0.0,0.0,48.8,17.0,37000.0,10+ years,RENT,4000.0,13.11,36,B,debt_consolidation,2144089.6,1,13.2,37000.0,4000.0,2144089.6,10.518700218288165,14.578225591344385,67.2,2.6399999999999997,4.0
697.0,28.41,0.0,2.0,0.0,41.4,18.0,44000.0,3 years,MORTGAGE,12000.0,13.67,36,B,debt_consolidation,1410447.8,0,28.41,44000.0,12000.0,1410447.8,10.691967639914864,14.159417800586231,69.7,5.682,12.0
682.0,17.29,0.0,1.0,0.0,77.3,24.0,32000.0,5 years,RENT,10500.0,14.65,36,C,debt_consolidation,274540.5,0,17.29,32000.0,10500.0,274540.5,10.373522431293592,12.522854070032228,68.2,3.4579999999999997,10.5
792.0,21.32,0.0,1.0,0.0,26.2,22.0,47500.0,< 1 year,MORTGAGE,16000.0,9.76,60,B,home_improvement,268068.2,0,21.32,47500.0,16000.0,268068.2,10.768506042432708,12.498996704730999,79.2,4.264,16.0
697.0,21.39,0.0,1.0,0.0,52.7,27.0,45000.0,2 years,OWN,20000.0,18.25,60,D,debt_consolidation,274540.5,0,21.39,45000.0,20000.0,274540.5,10.714439990727769,12.522854070032228,69.7,4.2780000000000005,20.0
667.0,21.49,0.0,3.0,0.0,78.7,43.0,72000.0,2 years,RENT,24000.0,20.5,36,E,credit_card,400623.3,0,21.49,72000.0,24000.0,400623.3,11.184435286790631,12.900776863278333,66.7,4.298,24.0
692.0,18.35,0.0,0.0,0.0,33.0,18.0,50000.0,< 1 year,RENT,22000.0,13.11,36,B,debt_consolidation,233481.2,0,18.35,50000.0,22000.0,233481.2,10.819798284210286,12.36085683893104,69.2,3.6700000000000004,22.0
747.0,8.05,0.0,0.0,0.0,36.5,17.0,42012.0,2 years,MORTGAGE,16000.0,12.12,60,B,home_improvement,1410447.8,0,8.05,42012.0,16000.0,1410447.8,10.645734373182417,14.159417800586231,74.7,1.61,16.0
677.0,16.14,0.0,0.0,0.0,87.2,24.0,29000.0,,RENT,12000.0,13.99,36,C,debt_consolidation,768722.9,0,16.14,29000.0,12000.0,768722.9,10.275085591132715,13.552485845448977,67.7,3.228,12.0
722.0,31.2,0.0,2.0,0.0,33.8,45.0,45000.0,4 years,RENT,13225.0,13.67,36,B,debt_consolidation,768722.9,1,31.2,45000.0,13225.0,768722.9,10.714439990727769,13.552485845448977,72.2,6.24,13.225
707.0,3.57,0.0,1.0,0.0,24.1,20.0,78000.0,8 years,MORTGAGE,12000.0,12.12,36,B,credit_card,519569.0,0,3.57,78000.0,12000.0,519569.0,11.264476926102367,13.160754900720871,70.7,0.714,12.0
747.0,7.84,0.0,0.0,0.0,16.8,7.0,47000.0,3 years,RENT,8800.0,7.9,36,A,debt_consolidation,1323400.8,0,7.84,47000.0,8800.0,1323400.8,10.757924157061597,14.095715345063464,74.7,1.568,8.8
752.0,34.92,0.0,1.0,0.0,26.6,37.0,60785.0,10+ years,MORTGAGE,3500.0,6.62,36,A,other,334555.5,0,31.694400000000005,60785.0,3500.0,334555.5,11.015114778281733,12.72055806406985,75.2,6.338880000000001,3.5
682.0,22.7,0.0,1.0,0.0,50.7,44.0,47000.0,9 years,RENT,10000.0,14.65,36,C,debt_consolidation,640663.1,0,22.7,47000.0,10000.0,640663.1,10.757924157061597,13.370259012711182,68.2,4.54,10.0
667.0,15.1,0.0,0.0,0.0,58.0,28.0,29000.0,9 years,RENT,8000.0,14.65,36,C,debt_consolidation,1410447.8,0,15.1,29000.0,8000.0,1410447.8,10.275085591132715,14.159417800586231,66.7,3.02,8.0
662.0,20.63,1.0,1.0,0.0,78.0,40.0,70000.0,10+ years,OWN,14750.0,24.2,36,G,credit_card,519569.0,1,20.63,70000.0,14750.0,519569.0,11.156264806643742,13.160754900720871,66.2,4.1259999999999994,14.75
672.0,8.75,0.0,0.0,0.0,66.8,10.0,120000.0,10+ years,RENT,8750.0,13.99,36,C,debt_consolidation,296272.5,0,8.75,120000.0,8750.0,296272.5,11.695255355062795,12.59903491791456,67.2,1.75,8.75
702.0,22.48,0.0,0.0,0.0,67.8,17.0,40000.0,5 years,RENT,9600.0,10.74,36,B,debt_consolidation,2144089.6,0,22.48,40000.0,9600.0,2144089.6,10.596659732783579,14.578225591344385,70.2,4.496,9.6
712.0,27.74,0.0,1.0,0.0,52.6,43.0,99000.0,10+ years,MORTGAGE,35000.0,21.48,60,E,debt_consolidation,175328.5,0,27.74,99000.0,35000.0,175328.5,11.502885230075814,12.074416636131849,71.2,5.548,35.0
677.0,26.96,0.0,0.0,0.0,96.5,25.0,30000.0,1 year,RENT,15000.0,18.55,36,D,debt_consolidation,519569.0,0,26.96,30000.0,15000.0,519569.0,10.308985993422082,13.160754900720871,67.7,5.392,15.0
682.0,19.57,0.0,2.0,0.0,81.1,49.0,88000.0,10+ years,MORTGAGE,14000.0,14.65,36,C,debt_consolidation,418742.3,0,19.57,88000.0,14000.0,418742.3,11.385103457032141,12.94501097389265,68.2,3.914,14.0
672.0,18.42,0.0,1.0,0.0,69.0,40.0,26000.0,4 years,OWN,10000.0,16.29,36,C,debt_consolidation,233481.2,0,18.42,26000.0,10000.0,233481.2,10.165890277802454,12.36085683893104,67.2,3.684,10.0
667.0,22.52,0.0,0.0,0.0,63.7,40.0,83400.0,4 years,RENT,19125.0,24.33,36,G,debt_consolidation,334555.5,0,22.52,83400.0,19125.0,334555.5,11.331415578682627,12.72055806406985,66.7,4.504,19.125
692.0,32.33,0.0,3.0,0.0,59.0,28.0,38192.0,9 years,RENT,18500.0,14.65,36,C,debt_consolidation,268861.9,1,31.694400000000005,38192.0,18500.0,268861.9,10.550407531729755,12.501953143858227,69.2,6.338880000000001,18.5
702.0,28.08,0.0,3.0,0.0,47.4,19.0,20000.0,,OWN,2600.0,10.74,36,B,credit_card,540882.4,0,28.08,20000.0,2600.0,540882.4,9.90353755128617,13.200957158968144,70.2,5.616,2.6
662.0,9.89,0.0,0.0,0.0,84.6,16.0,80000.0,1 year,RENT,28000.0,21.97,36,E,credit_card,768722.9,1,9.89,80000.0,28000.0,768722.9,11.289794413577894,13.552485845448977,66.2,1.9780000000000002,28.0
662.0,16.01,0.0,0.0,0.0,73.5,10.0,35000.0,4 years,MORTGAGE,9425.0,19.22,36,D,credit_card,2144089.6,0,16.01,35000.0,9425.0,2144089.6,10.463131911491967,14.578225591344385,66.2,3.2020000000000004,9.425
682.0,22.51,0.0,1.0,0.0,82.9,18.0,41000.0,3 years,RENT,12000.0,14.65,36,C,debt_consolidation,768722.9,0,22.51,41000.0,12000.0,768722.9,10.62135173563291,13.552485845448977,68.2,4.502000000000001,12.0
672.0,26.36,0.0,0.0,0.0,79.5,41.0,55000.0,10+ years,MORTGAGE,10000.0,22.45,36,F,credit_card,768722.9,0,26.36,55000.0,10000.0,768722.9,10.915106645867503,13.552485845448977,67.2,5.272,10.0
727.0,7.41,0.0,1.0,0.0,58.0,10.0,35000.0,10+ years,RENT,8600.0,7.9,36,A,debt_consolidation,274540.5,0,7.41,35000.0,8600.0,274540.5,10.463131911491967,12.522854070032228,72.7,1.482,8.6
677.0,24.23,0.0,0.0,0.0,76.2,10.0,47000.0,8 years,RENT,9200.0,13.11,36,B,credit_card,768722.9,0,24.23,47000.0,9200.0,768722.9,10.757924157061597,13.552485845448977,67.7,4.846,9.2
687.0,20.71,0.0,1.0,0.0,49.0,28.0,70000.0,4 years,RENT,7200.0,13.11,36,B,credit_card,519569.0,0,20.71,70000.0,7200.0,519569.0,11.156264806643742,13.160754900720871,68.7,4.142,7.2
772.0,9.23,0.0,1.0,0.0,14.6,41.0,115200.0,10+ years,MORTGAGE,5000.0,6.62,36,A,car,445120.7,0,9.23,115200.0,5000.0,445120.7,11.654433707761807,13.006100760325612,77.2,1.846,5.0
667.0,12.93,0.0,1.0,0.0,56.8,13.0,35000.0,1 year,RENT,5600.0,15.31,36,C,other,51607.4,1,12.93,35000.0,5600.0,51607.4,10.463131911491967,10.851420352040014,66.7,2.586,5.6
677.0,29.94,0.0,1.0,0.0,86.5,29.0,109000.0,4 years,MORTGAGE,35000.0,23.13,60,F,credit_card,274540.5,1,29.94,109000.0,35000.0,274540.5,11.599112335481124,12.522854070032228,67.7,5.988,35.0
767.0,28.28,0.0,2.0,0.0,25.5,33.0,74000.0,8 years,MORTGAGE,24000.0,13.11,60,B,home_improvement,107718.8,1,28.28,74000.0,24000.0,107718.8,11.211833885608513,11.58727940687091,76.7,5.656000000000001,24.0
707.0,16.45,0.0,2.0,0.0,32.3,30.0,86500.0,10+ years,MORTGAGE,12000.0,12.12,36,B,debt_consolidation,176323.1,0,16.45,86500.0,12000.0,176323.1,11.367911253546788,12.080073386461823,70.7,3.29,12.0
772.0,2.83,1.0,0.0,0.0,6.9,31.0,95000.0,8 years,MORTGAGE,2725.0,6.03,36,A,major_purchase,1410447.8,0,2.83,95000.0,2725.0,1410447.8,11.461642696843066,14.159417800586231,77.2,0.5660000000000001,2.725
722.0,18.33,0.0,0.0,0.0,15.0,13.0,35000.0,2 years,RENT,3600.0,7.62,36,A,debt_consolidation,519569.0,1,18.33,35000.0,3600.0,519569.0,10.463131911491967,13.160754900720871,72.2,3.6659999999999995,3.6
762.0,17.35,0.0,0.0,0.0,34.2,32.0,52000.0,4 years,MORTGAGE,21000.0,10.74,60,B,debt_consolidation,768722.9,0,17.35,52000.0,21000.0,768722.9,10.859018228147887,13.552485845448977,76.2,3.47,21.0
697.0,20.5,0.0,0.0,0.0,80.3,38.0,100000.0,10+ years,MORTGAGE,6000.0,9.76,36,B,credit_card,233481.2,0,20.5,100000.0,6000.0,233481.2,11.51293546492023,12.36085683893104,69.7,4.1,6.0
662.0,7.85,0.0,1.0,0.0,54.4,9.0,23400.0,2 years,RENT,6625.0,18.25,36,D,debt_consolidation,720881.5,0,7.85,23400.0,6625.0,720881.5,10.060534035475412,13.488230047696899,66.2,1.5699999999999998,6.625
677.0,5.04,0.0,0.0,0.0,78.0,5.0,35000.0,10+ years,MORTGAGE,8875.0,17.27,36,D,debt_consolidation,400623.3,0,5.04,35000.0,8875.0,400623.3,10.463131911491967,12.900776863278333,67.7,1.008,8.875
707.0,18.52,0.0,1.0,0.0,72.8,17.0,72000.0,9 years,MORTGAGE,16000.0,13.99,36,C,debt_consolidation,418742.3,0,18.52,72000.0,16000.0,418742.3,11.184435286790631,12.94501097389265,70.7,3.7039999999999997,16.0
702.0,20.21,1.0,3.0,0.0,34.5,29.0,31000.0,8 years,MORTGAGE,4750.0,14.65,60,C,home_improvement,1323400.8,0,20.21,31000.0,4750.0,1323400.8,10.34177474101152,14.095715345063464,70.2,4.042,4.75
772.0,18.19,0.0,0.0,0.0,0.0,32.0,46764.0,,MORTGAGE,22250.0,13.11,60,B,home_improvement,175328.5,0,18.19,46764.0,22250.0,175328.5,10.752890338868651,12.074416636131849,77.2,3.6380000000000003,22.25
682.0,18.59,0.0,0.0,0.0,79.3,25.0,94000.0,10+ years,MORTGAGE,14475.0,13.11,36,B,debt_consolidation,140764.1,0,18.59,94000.0,14475.0,140764.1,11.451060699493427,11.854840718604388,68.2,3.718,14.475
692.0,28.2,0.0,0.0,0.0,50.8,18.0,31619.0,4 years,RENT,8500.0,13.67,36,B,other,443566.1,0,28.2,31619.0,8500.0,443566.1,10.361545110763464,13.0026021113398,69.2,5.64,8.5
702.0,1.73,0.0,0.0,0.0,15.1,15.0,50000.0,6 years,RENT,7000.0,8.9,36,A,other,268068.2,0,1.73,50000.0,7000.0,268068.2,10.819798284210286,12.498996704730999,70.2,0.346,7.0
697.0,33.49,0.0,1.0,0.0,48.0,38.0,22000.0,,OWN,3825.0,12.12,36,B,debt_consolidation,519569.0,0,31.694400000000005,22000.0,3825.0,519569.0,9.99884318585288,13.160754900720871,69.7,6.338880000000001,3.825
687.0,3.74,1.0,1.0,0.0,4.9,18.0,47500.0,2 years,MORTGAGE,1800.0,13.99,36,C,home_improvement,1323400.8,0,3.74,47500.0,1800.0,1323400.8,10.768506042432708,14.095715345063464,68.7,0.748,1.8
692.0,25.14,0.0,3.0,0.0,77.2,23.0,40000.0,1 year,RENT,5000.0,13.11,36,B,other,768722.9,0,25.14,40000.0,5000.0,768722.9,10.596659732783579,13.552485845448977,69.2,5.0280000000000005,5.0
667.0,22.78,2.0,0.0,0.0,73.7,22.0,55000.0,5 years,MORTGAGE,10000.0,17.27,36,D,debt_consolidation,768722.9,0,22.78,55000.0,10000.0,768722.9,10.915106645867503,13.552485845448977,66.7,4.556,10.0
692.0,15.58,0.0,0.0,1.0,56.2,33.0,125000.0,10+ years,MORTGAGE,5000.0,13.99,60,C,other,244114.4,0,15.58,125000.0,5000.0,244114.4,11.736077016252437,12.405392246857383,69.2,3.116,5.0
672.0,28.5,0.0,2.0,0.0,84.4,28.0,21600.0,10+ years,RENT,10475.0,15.81,36,C,debt_consolidation,140764.1,0,28.5,21600.0,10475.0,140764.1,9.980494888896912,11.854840718604388,67.2,5.7,10.475
777.0,2.55,0.0,2.0,0.0,8.5,28.0,55000.0,8 years,MORTGAGE,15500.0,7.9,36,A,small_business,540882.4,0,2.55,55000.0,15500.0,540882.4,10.915106645867503,13.200957158968144,77.7,0.51,15.5
752.0,16.4,0.0,0.0,0.0,18.7,22.0,60000.0,3 years,MORTGAGE,25000.0,10.74,60,B,home_improvement,1410447.8,0,16.4,60000.0,25000.0,1410447.8,11.002116507732017,14.159417800586231,75.2,3.28,25.0
672.0,8.98,0.0,3.0,0.0,58.5,52.0,110000.0,10+ years,MORTGAGE,6000.0,14.65,36,C,debt_consolidation,1410447.8,0,8.98,110000.0,6000.0,1410447.8,11.608244735642321,14.159417800586231,67.2,1.796,6.0
672.0,29.81,0.0,2.0,1.0,81.0,29.0,45000.0,7 years,MORTGAGE,5000.0,14.65,36,C,debt_consolidation,127789.1,0,29.81,45000.0,5000.0,127789.1,10.714439990727769,11.758136527773347,67.2,5.962,5.0
742.0,21.46,0.0,1.0,0.0,27.8,28.0,60000.0,4 years,RENT,12000.0,7.62,36,A,debt_consolidation,1323400.8,0,21.46,60000.0,12000.0,1323400.8,11.002116507732017,14.095715345063464,74.2,4.292,12.0
667.0,9.94,0.0,3.0,0.0,68.2,12.0,63000.0,10+ years,MORTGAGE,15000.0,17.99,36,D,debt_consolidation,768722.9,0,9.94,63000.0,15000.0,768722.9,11.050905878263567,13.552485845448977,66.7,1.988,15.0
702.0,20.05,0.0,1.0,0.0,50.6,19.0,24000.0,2 years,RENT,7000.0,10.74,36,B,credit_card,274540.5,0,20.05,24000.0,7000.0,274540.5,10.085850775128717,12.522854070032228,70.2,4.01,7.0
687.0,27.02,0.0,1.0,0.0,41.3,42.0,50000.0,4 years,MORTGAGE,15000.0,15.81,36,C,debt_consolidation,444478.2,0,27.02,50000.0,15000.0,444478.2,10.819798284210286,13.00465628886389,68.7,5.404,15.0
677.0,8.72,0.0,1.0,0.0,64.1,11.0,39600.0,2 years,RENT,14450.0,20.99,60,E,small_business,107718.8,1,8.72,39600.0,14450.0,107718.8,10.586609649448985,11.58727940687091,67.7,1.7440000000000002,14.45
682.0,16.4,0.0,0.0,0.0,68.9,10.0,56700.0,8 years,RENT,13200.0,18.25,60,D,debt_consolidation,2144089.6,0,16.4,56700.0,13200.0,2144089.6,10.945547126244623,14.578225591344385,68.2,3.28,13.2
692.0,20.04,0.0,0.0,0.0,84.2,16.0,30000.0,5 years,RENT,7000.0,13.99,60,C,debt_consolidation,186553.9,0,20.04,30000.0,7000.0,186553.9,10.308985993422082,12.136475484354124,69.2,4.008,7.0
702.0,13.12,0.0,1.0,0.0,76.0,10.0,47000.0,< 1 year,RENT,10000.0,13.11,36,B,credit_card,128764.2,0,13.12,47000.0,10000.0,128764.2,10.757924157061597,11.765738103706484,70.2,2.6239999999999997,10.0
692.0,22.73,0.0,0.0,0.0,56.7,18.0,53000.0,3 years,RENT,12000.0,12.12,36,B,debt_consolidation,1410447.8,0,22.73,53000.0,12000.0,1410447.8,10.87806606028079,14.159417800586231,69.2,4.546,12.0
722.0,33.36,0.0,0.0,0.0,77.8,28.0,65500.0,< 1 year,MORTGAGE,16000.0,12.12,60,B,credit_card,540882.4,1,31.694400000000005,65500.0,16000.0,540882.4,11.089820688682373,13.200957158968144,72.2,6.338880000000001,16.0
667.0,22.94,0.0,0.0,0.0,87.4,19.0,18468.0,,RENT,6000.0,13.99,36,C,credit_card,57717.5,1,22.94,18468.0,6000.0,57717.5,9.823848929875911,10.963315699406479,66.7,4.588,6.0
742.0,10.81,0.0,2.0,0.0,84.4,29.0,150000.0,2 years,MORTGAGE,6450.0,7.62,36,A,debt_consolidation,175328.5,0,10.81,150000.0,6450.0,175328.5,11.918397239722838,12.074416636131849,74.2,2.162,6.45
687.0,7.44,0.0,0.0,0.0,63.0,14.0,60000.0,10+ years,RENT,15000.0,13.67,36,B,debt_consolidation,1323400.8,0,7.44,60000.0,15000.0,1323400.8,11.002116507732017,14.095715345063464,68.7,1.488,15.0
